23-04-2021,09:15:00,569.90,1
23-04-2021,09:15:00,572.00,1
23-04-2021,09:15:00,569.90,1
23-04-2021,09:15:00,571.10,142521
23-04-2021,09:15:01,570.55,5114
23-04-2021,09:15:02,571.00,8538
23-04-2021,09:15:03,570.95,6199
23-04-2021,09:15:04,570.05,12619
23-04-2021,09:15:05,570.00,4852
23-04-2021,09:15:06,570.05,16695
23-04-2021,09:15:07,569.95,7474
23-04-2021,09:15:08,569.95,16538
23-04-2021,09:15:09,569.85,3296
23-04-2021,09:15:10,569.60,15008
23-04-2021,09:15:11,569.50,11868
23-04-2021,09:15:12,568.95,13270
23-04-2021,09:15:13,568.70,7187
23-04-2021,09:15:14,569.75,9432
23-04-2021,09:15:15,569.65,2188
23-04-2021,09:15:16,569.70,4036
23-04-2021,09:15:17,569.70,3575
23-04-2021,09:15:18,569.60,6706
23-04-2021,09:15:19,569.70,6696
23-04-2021,09:15:20,570.05,23005
23-04-2021,09:15:21,570.50,7875
23-04-2021,09:15:22,570.65,2539
23-04-2021,09:15:23,570.30,2892
23-04-2021,09:15:24,571.00,9588
23-04-2021,09:15:25,572.55,22457
23-04-2021,09:15:26,571.70,3739
23-04-2021,09:15:28,571.65,2094
23-04-2021,09:15:29,571.95,4227
23-04-2021,09:15:30,571.80,8693
23-04-2021,09:15:31,571.80,3759
23-04-2021,09:15:32,571.55,7877
23-04-2021,09:15:33,571.15,6110
23-04-2021,09:15:34,571.40,7892
23-04-2021,09:15:35,571.20,6139
23-04-2021,09:15:36,571.40,5157
23-04-2021,09:15:37,571.40,2703
23-04-2021,09:15:38,571.50,5604
23-04-2021,09:15:39,571.40,1784
23-04-2021,09:15:40,571.20,3218
23-04-2021,09:15:41,571.50,10377
23-04-2021,09:15:42,571.20,2049
23-04-2021,09:15:43,571.20,2865
23-04-2021,09:15:44,571.20,1805
23-04-2021,09:15:45,571.20,15789
23-04-2021,09:15:46,571.30,7869
23-04-2021,09:15:47,571.30,3291
23-04-2021,09:15:48,571.65,6508
23-04-2021,09:15:49,571.50,7751
23-04-2021,09:15:50,571.05,3521
23-04-2021,09:15:50,571.15,10099
23-04-2021,09:15:51,571.30,3854
23-04-2021,09:15:52,571.25,842
23-04-2021,09:15:53,571.25,3725
23-04-2021,09:15:54,571.15,879
23-04-2021,09:15:55,570.95,3100
23-04-2021,09:15:57,571.10,5105
23-04-2021,09:15:58,571.05,1497
23-04-2021,09:15:59,571.05,9828
23-04-2021,09:16:00,571.05,7808
23-04-2021,09:16:01,571.10,8408
23-04-2021,09:16:02,571.30,5472
23-04-2021,09:16:03,571.40,12420
23-04-2021,09:16:04,571.30,2661
23-04-2021,09:16:05,571.20,3836
23-04-2021,09:16:06,571.10,2702
23-04-2021,09:16:07,571.20,13626
23-04-2021,09:16:08,571.15,8738
23-04-2021,09:16:09,571.20,1174
23-04-2021,09:16:10,571.45,3569
23-04-2021,09:16:11,571.80,10477
23-04-2021,09:16:11,571.80,280
23-04-2021,09:16:12,571.85,5347
23-04-2021,09:16:13,571.80,130
23-04-2021,09:16:14,571.80,10105
23-04-2021,09:16:16,572.00,3680
23-04-2021,09:16:17,571.65,4889
23-04-2021,09:16:18,572.10,4142
23-04-2021,09:16:19,572.10,912
23-04-2021,09:16:20,572.05,1561
23-04-2021,09:16:21,571.85,2381
23-04-2021,09:16:22,571.75,2621
23-04-2021,09:16:23,571.75,4769
23-04-2021,09:16:24,571.60,706
23-04-2021,09:16:25,571.65,2497
23-04-2021,09:16:26,571.60,309
23-04-2021,09:16:27,571.55,1569
23-04-2021,09:16:28,571.45,3652
23-04-2021,09:16:29,571.30,1645
23-04-2021,09:16:30,571.35,2493
23-04-2021,09:16:31,571.40,3270
23-04-2021,09:16:32,571.25,81
23-04-2021,09:16:33,571.50,15122
23-04-2021,09:16:34,571.75,5351
23-04-2021,09:16:35,571.70,5973
23-04-2021,09:16:36,571.65,5320
23-04-2021,09:16:37,571.55,11306
23-04-2021,09:16:38,571.40,8541
23-04-2021,09:16:39,571.30,2374
23-04-2021,09:16:40,571.00,15817
23-04-2021,09:16:41,571.05,5777
23-04-2021,09:16:42,571.25,1197
23-04-2021,09:16:43,571.20,10293
23-04-2021,09:16:44,571.50,19508
23-04-2021,09:16:45,571.30,5205
23-04-2021,09:16:46,570.85,12887
23-04-2021,09:16:47,571.30,3136
23-04-2021,09:16:48,571.05,4465
23-04-2021,09:16:49,570.90,1855
23-04-2021,09:16:50,571.30,21124
23-04-2021,09:16:51,570.65,2484
23-04-2021,09:16:52,571.05,1192
23-04-2021,09:16:53,570.75,2224
23-04-2021,09:16:54,570.80,745
23-04-2021,09:16:55,571.00,32246
