23-04-2021,09:15:00,331.65,1
23-04-2021,09:15:00,332.50,1
23-04-2021,09:15:00,331.65,1
23-04-2021,09:15:00,331.95,96403
23-04-2021,09:15:01,331.75,7875
23-04-2021,09:15:02,332.05,7855
23-04-2021,09:15:03,331.80,7215
23-04-2021,09:15:04,332.00,11045
23-04-2021,09:15:05,331.75,9752
23-04-2021,09:15:06,331.85,11132
23-04-2021,09:15:07,332.00,13349
23-04-2021,09:15:08,332.05,6591
23-04-2021,09:15:09,332.05,7593
23-04-2021,09:15:10,332.30,12883
23-04-2021,09:15:11,332.40,12379
23-04-2021,09:15:12,332.60,11822
23-04-2021,09:15:13,332.80,10866
23-04-2021,09:15:14,332.40,7303
23-04-2021,09:15:15,332.60,8267
23-04-2021,09:15:16,332.85,6559
23-04-2021,09:15:17,332.65,2801
23-04-2021,09:15:18,332.85,10462
23-04-2021,09:15:19,332.90,1797
23-04-2021,09:15:20,333.00,31267
23-04-2021,09:15:21,332.75,7243
23-04-2021,09:15:22,333.40,31250
23-04-2021,09:15:23,333.70,22805
23-04-2021,09:15:24,333.30,7012
23-04-2021,09:15:25,333.30,11405
23-04-2021,09:15:26,333.15,6220
23-04-2021,09:15:27,333.35,4265
23-04-2021,09:15:28,333.50,27160
23-04-2021,09:15:29,333.40,4138
23-04-2021,09:15:30,333.30,4767
23-04-2021,09:15:31,333.15,6155
23-04-2021,09:15:31,333.30,1025
23-04-2021,09:15:32,333.30,3531
23-04-2021,09:15:33,333.30,1837
23-04-2021,09:15:34,333.15,4039
23-04-2021,09:15:35,333.60,7386
23-04-2021,09:15:36,333.50,21147
23-04-2021,09:15:37,333.45,9706
23-04-2021,09:15:38,333.50,3594
23-04-2021,09:15:39,333.35,7740
23-04-2021,09:15:40,333.40,9476
23-04-2021,09:15:41,333.30,3364
23-04-2021,09:15:42,333.45,4727
23-04-2021,09:15:43,333.35,11504
23-04-2021,09:15:45,333.20,6187
23-04-2021,09:15:46,333.15,10296
23-04-2021,09:15:46,333.30,381
23-04-2021,09:15:47,333.25,5671
23-04-2021,09:15:48,333.20,1265
23-04-2021,09:15:49,333.05,29049
23-04-2021,09:15:50,333.20,16178
23-04-2021,09:15:51,333.20,6335
23-04-2021,09:15:52,333.10,1510
23-04-2021,09:15:53,333.00,3401
23-04-2021,09:15:54,333.10,6433
23-04-2021,09:15:55,332.90,5354
23-04-2021,09:15:56,333.10,2461
23-04-2021,09:15:57,333.00,2929
23-04-2021,09:15:58,333.10,4623
23-04-2021,09:15:59,332.95,13482
23-04-2021,09:16:00,332.95,2857
23-04-2021,09:16:01,332.90,4478
23-04-2021,09:16:02,333.00,4133
23-04-2021,09:16:03,333.05,2063
23-04-2021,09:16:04,332.95,5352
23-04-2021,09:16:05,332.95,4935
23-04-2021,09:16:06,333.00,19152
23-04-2021,09:16:07,333.05,4533
23-04-2021,09:16:08,333.05,3048
23-04-2021,09:16:09,333.00,14562
23-04-2021,09:16:10,333.15,29776
