23-04-2021,09:15:03,204.25,1
23-04-2021,09:15:03,205.00,1
23-04-2021,09:15:03,204.25,1
23-04-2021,09:15:03,204.95,54463
23-04-2021,09:15:10,205.25,24489
23-04-2021,09:15:16,205.05,4485
23-04-2021,09:15:22,205.85,21733
23-04-2021,09:15:27,205.65,11695
23-04-2021,09:15:32,205.35,12616
23-04-2021,09:15:36,205.35,2821
23-04-2021,09:15:41,205.20,7786
23-04-2021,09:15:46,205.40,6788
23-04-2021,09:15:50,205.60,5284
23-04-2021,09:15:54,205.40,3808
23-04-2021,09:15:58,205.40,607
23-04-2021,09:16:02,205.25,31936
23-04-2021,09:16:06,205.30,2322
23-04-2021,09:16:09,205.15,9667
23-04-2021,09:16:13,205.15,12361
23-04-2021,09:16:17,205.15,4774
23-04-2021,09:16:21,205.10,3043
23-04-2021,09:16:25,205.00,15120
23-04-2021,09:16:29,205.15,1514
23-04-2021,09:16:33,205.00,10102
23-04-2021,09:16:37,205.00,9907
23-04-2021,09:16:40,205.00,2615
23-04-2021,09:16:44,204.75,16075
23-04-2021,09:16:48,204.75,5980
23-04-2021,09:16:52,204.75,1203
23-04-2021,09:16:56,204.85,4650
23-04-2021,09:17:00,204.75,4180
23-04-2021,09:17:04,204.80,12167
23-04-2021,09:17:08,204.70,1651
23-04-2021,09:17:11,204.75,6702
23-04-2021,09:17:15,204.85,14462
23-04-2021,09:17:19,204.95,4592
23-04-2021,09:17:23,204.90,2991
23-04-2021,09:17:27,205.00,18992
23-04-2021,09:17:30,205.05,1153
23-04-2021,09:17:34,205.05,1497
23-04-2021,09:17:38,205.15,5028
23-04-2021,09:17:41,205.10,5766
23-04-2021,09:17:45,205.15,856
23-04-2021,09:17:49,205.10,2982
23-04-2021,09:17:53,205.05,2087
23-04-2021,09:17:56,205.25,11587
23-04-2021,09:18:00,205.25,3958
23-04-2021,09:18:04,205.20,10158
23-04-2021,09:18:08,205.20,3198
23-04-2021,09:18:11,205.20,2550
23-04-2021,09:18:15,205.35,3446
23-04-2021,09:18:18,205.30,7893
23-04-2021,09:18:22,205.25,15237
23-04-2021,09:18:26,205.35,2300
23-04-2021,09:18:29,205.30,1736
23-04-2021,09:18:33,205.35,1365
23-04-2021,09:18:36,205.25,453
23-04-2021,09:18:39,205.40,33000
23-04-2021,09:18:43,205.55,786
23-04-2021,09:18:46,205.55,2259
23-04-2021,09:18:50,205.55,2243
23-04-2021,09:18:54,205.45,1455
23-04-2021,09:18:57,205.55,2012
23-04-2021,09:19:01,205.55,2136
23-04-2021,09:19:04,205.50,8022
23-04-2021,09:19:08,205.50,452
23-04-2021,09:19:11,205.55,2563
23-04-2021,09:19:15,205.55,10188
23-04-2021,09:19:18,205.55,6587
23-04-2021,09:19:22,205.75,6461
23-04-2021,09:19:25,205.55,3891
23-04-2021,09:19:29,205.70,10060
23-04-2021,09:19:32,205.75,1374
23-04-2021,09:19:36,205.65,3831
23-04-2021,09:19:39,205.65,1534
23-04-2021,09:19:43,205.65,3185
23-04-2021,09:19:46,205.70,146
23-04-2021,09:19:49,205.70,517
23-04-2021,09:19:53,205.70,1415
23-04-2021,09:19:57,205.70,955
23-04-2021,09:20:00,205.70,4507
23-04-2021,09:20:04,205.75,2723
23-04-2021,09:20:07,205.85,1004
23-04-2021,09:20:11,205.85,1303
23-04-2021,09:20:14,205.85,5065
23-04-2021,09:20:18,205.85,2682
23-04-2021,09:20:21,205.85,1385
23-04-2021,09:20:25,205.80,6522
23-04-2021,09:20:29,205.70,2732
23-04-2021,09:20:32,205.75,6892
23-04-2021,09:20:36,205.55,4342
23-04-2021,09:20:40,205.70,1387
23-04-2021,09:20:43,205.70,661
23-04-2021,09:20:47,205.75,1408
23-04-2021,09:20:50,205.75,1257
23-04-2021,09:20:54,205.65,1234
23-04-2021,09:20:57,205.70,1498
