23-04-2021,09:15:06,592.10,1
23-04-2021,09:15:06,592.85,1
23-04-2021,09:15:06,591.40,10738
23-04-2021,09:15:15,590.55,3163
23-04-2021,09:15:24,589.15,15293
23-04-2021,09:15:32,590.70,7707
23-04-2021,09:15:39,590.05,6642
23-04-2021,09:15:46,588.55,3739
23-04-2021,09:15:52,588.05,3343
23-04-2021,09:15:58,588.75,2284
23-04-2021,09:16:05,589.00,1275
23-04-2021,09:16:11,589.15,2837
23-04-2021,09:16:17,589.40,5932
23-04-2021,09:16:23,589.25,3611
23-04-2021,09:16:29,589.40,677
23-04-2021,09:16:35,589.30,981
23-04-2021,09:16:41,589.40,3258
23-04-2021,09:16:47,589.50,2697
23-04-2021,09:16:53,589.35,4522
23-04-2021,09:16:59,589.15,1648
23-04-2021,09:17:05,589.20,2708
23-04-2021,09:17:11,589.05,1104
23-04-2021,09:17:17,588.75,1467
23-04-2021,09:17:22,587.55,6014
23-04-2021,09:17:28,587.45,2986
23-04-2021,09:17:34,588.55,427
23-04-2021,09:17:40,588.60,902
23-04-2021,09:17:45,588.40,708
23-04-2021,09:17:51,588.75,2950
23-04-2021,09:17:57,589.00,3502
23-04-2021,09:18:03,589.00,2883
23-04-2021,09:18:09,589.10,668
23-04-2021,09:18:14,589.00,3818
23-04-2021,09:18:20,588.65,2906
23-04-2021,09:18:25,588.65,526
23-04-2021,09:18:32,588.70,2463
23-04-2021,09:18:37,588.70,1914
23-04-2021,09:18:43,588.70,1479
23-04-2021,09:18:49,588.45,1545
23-04-2021,09:18:55,588.00,5366
23-04-2021,09:19:00,587.90,630
23-04-2021,09:19:05,587.75,289
23-04-2021,09:19:11,588.75,8561
23-04-2021,09:19:17,588.85,428
23-04-2021,09:19:22,588.80,787
23-04-2021,09:19:27,589.10,5027
23-04-2021,09:19:33,589.00,977
23-04-2021,09:19:38,589.15,9313
23-04-2021,09:19:44,589.55,4921
23-04-2021,09:19:49,589.85,2947
23-04-2021,09:19:54,589.90,4564
23-04-2021,09:20:00,590.00,2020
23-04-2021,09:20:06,589.95,1220
23-04-2021,09:20:11,590.00,1258
23-04-2021,09:20:16,589.40,3252
23-04-2021,09:20:22,589.45,449
23-04-2021,09:20:27,589.35,3206
23-04-2021,09:20:33,589.65,711
23-04-2021,09:20:39,589.60,873
23-04-2021,09:20:44,590.00,341
23-04-2021,09:20:50,590.10,851
23-04-2021,09:20:55,590.60,699
