23-04-2021,09:15:00,1330.00,1
23-04-2021,09:15:00,1330.80,1
23-04-2021,09:15:00,1330.00,1
23-04-2021,09:15:00,1330.50,5602
23-04-2021,09:15:01,1332.00,1433
23-04-2021,09:15:02,1333.25,619
23-04-2021,09:15:03,1335.60,1269
23-04-2021,09:15:04,1332.60,577
23-04-2021,09:15:05,1332.60,295
23-04-2021,09:15:06,1332.60,2479
23-04-2021,09:15:07,1332.00,770
23-04-2021,09:15:08,1331.85,413
23-04-2021,09:15:09,1333.10,101
23-04-2021,09:15:10,1331.95,240
23-04-2021,09:15:12,1332.95,10
23-04-2021,09:15:14,1332.60,576
23-04-2021,09:15:15,1332.05,636
23-04-2021,09:15:16,1332.50,745
23-04-2021,09:15:17,1333.20,208
23-04-2021,09:15:18,1334.00,85
23-04-2021,09:15:19,1334.60,1295
23-04-2021,09:15:20,1335.25,498
23-04-2021,09:15:21,1336.10,453
23-04-2021,09:15:22,1336.80,94
23-04-2021,09:15:23,1337.45,781
23-04-2021,09:15:24,1338.00,530
23-04-2021,09:15:25,1334.85,1229
23-04-2021,09:15:26,1336.05,485
23-04-2021,09:15:27,1336.55,327
23-04-2021,09:15:28,1337.65,254
23-04-2021,09:15:29,1335.60,1132
23-04-2021,09:15:30,1336.65,286
23-04-2021,09:15:31,1334.85,731
23-04-2021,09:15:32,1335.10,871
23-04-2021,09:15:33,1335.40,536
23-04-2021,09:15:34,1334.80,936
23-04-2021,09:15:35,1336.00,187
23-04-2021,09:15:36,1336.55,304
23-04-2021,09:15:37,1335.65,769
23-04-2021,09:15:38,1337.65,592
23-04-2021,09:15:39,1337.45,119
23-04-2021,09:15:40,1337.75,768
23-04-2021,09:15:41,1338.60,427
23-04-2021,09:15:42,1338.45,134
23-04-2021,09:15:43,1337.90,153
23-04-2021,09:15:44,1338.10,569
23-04-2021,09:15:45,1337.00,276
23-04-2021,09:15:46,1335.60,270
23-04-2021,09:15:47,1336.55,201
23-04-2021,09:15:48,1335.65,97
23-04-2021,09:15:49,1336.45,55
23-04-2021,09:15:50,1335.95,92
23-04-2021,09:15:51,1335.70,55
23-04-2021,09:15:52,1336.00,67
23-04-2021,09:15:53,1335.35,157
23-04-2021,09:15:55,1335.05,30
